common_name,scientific_name,start_s,end_s,confidence,label,file_index,filename,file_stem,recording_date,recording_start_time,absolute_timestamp,species,timestamp,confidence,status,geographic_valid,temporal_valid,habitat_valid,weather_score,rejection_reason,review_notes,overall_score,ebird_frequency,gbif_occurrences
Graylag Goose,Anser anser,19824.0,19827.0,0.7172103524208069,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:08:17,Graylag Goose,2025-10-13 17:08:17,0.7172103524208069,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7784420704841614,,0
Graylag Goose,Anser anser,19836.0,19839.0,0.7695918679237366,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:08:29,Graylag Goose,2025-10-13 17:08:29,0.7695918679237366,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7889183735847474,,0
Graylag Goose,Anser anser,19848.0,19851.0,0.7407873272895813,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:08:41,Graylag Goose,2025-10-13 17:08:41,0.7407873272895813,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7831574654579163,,0
Graylag Goose,Anser anser,19860.0,19863.0,0.7263872027397156,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:08:53,Graylag Goose,2025-10-13 17:08:53,0.7263872027397156,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7802774405479431,,0
Graylag Goose,Anser anser,19893.0,19896.0,0.8986873030662537,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:09:26,Graylag Goose,2025-10-13 17:09:26,0.8986873030662537,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8147374606132507,,0
Graylag Goose,Anser anser,20004.0,20007.0,0.7959586977958679,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:11:17,Graylag Goose,2025-10-13 17:11:17,0.7959586977958679,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7941917395591735,,0
Graylag Goose,Anser anser,20007.0,20010.0,0.7385620474815369,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:11:20,Graylag Goose,2025-10-13 17:11:20,0.7385620474815369,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7827124094963074,,0
Graylag Goose,Anser anser,20010.0,20013.0,0.8579722046852112,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:11:23,Graylag Goose,2025-10-13 17:11:23,0.8579722046852112,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8065944409370422,,0
Graylag Goose,Anser anser,20013.0,20016.0,0.7004441022872925,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:11:26,Graylag Goose,2025-10-13 17:11:26,0.7004441022872925,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7750888204574584,,0
Graylag Goose,Anser anser,20025.0,20028.0,0.809234619140625,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:11:38,Graylag Goose,2025-10-13 17:11:38,0.809234619140625,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.796846923828125,,0
Graylag Goose,Anser anser,20274.0,20277.0,0.7179180383682251,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:15:47,Graylag Goose,2025-10-13 17:15:47,0.7179180383682251,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.778583607673645,,0
Graylag Goose,Anser anser,20322.0,20325.0,0.7247892022132874,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:16:35,Graylag Goose,2025-10-13 17:16:35,0.7247892022132874,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7799578404426575,,0
Graylag Goose,Anser anser,20325.0,20328.0,0.8378324508666992,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:16:38,Graylag Goose,2025-10-13 17:16:38,0.8378324508666992,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8025664901733398,,0
Graylag Goose,Anser anser,20334.0,20337.0,0.8213958144187927,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:16:47,Graylag Goose,2025-10-13 17:16:47,0.8213958144187927,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7992791628837586,,0
Graylag Goose,Anser anser,20352.0,20355.0,0.7995880246162415,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:05,Graylag Goose,2025-10-13 17:17:05,0.7995880246162415,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7949176049232483,,0
Graylag Goose,Anser anser,20361.0,20364.0,0.7821236252784729,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:14,Graylag Goose,2025-10-13 17:17:14,0.7821236252784729,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7914247250556946,,0
Graylag Goose,Anser anser,20364.0,20367.0,0.8455069065093994,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:17,Graylag Goose,2025-10-13 17:17:17,0.8455069065093994,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8041013813018799,,0
Graylag Goose,Anser anser,20370.0,20373.0,0.9241144061088562,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:23,Graylag Goose,2025-10-13 17:17:23,0.9241144061088562,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8198228812217713,,0
Graylag Goose,Anser anser,20373.0,20376.0,0.8025453090667725,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:26,Graylag Goose,2025-10-13 17:17:26,0.8025453090667725,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7955090618133545,,0
Graylag Goose,Anser anser,20376.0,20379.0,0.8144955635070801,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:29,Graylag Goose,2025-10-13 17:17:29,0.8144955635070801,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.797899112701416,,0
Graylag Goose,Anser anser,20385.0,20388.0,0.7156126499176025,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:38,Graylag Goose,2025-10-13 17:17:38,0.7156126499176025,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7781225299835205,,0
Graylag Goose,Anser anser,20388.0,20391.0,0.8357635736465454,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:41,Graylag Goose,2025-10-13 17:17:41,0.8357635736465454,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.802152714729309,,0
Graylag Goose,Anser anser,20391.0,20394.0,0.7973999381065369,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:44,Graylag Goose,2025-10-13 17:17:44,0.7973999381065369,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7944799876213073,,0
Graylag Goose,Anser anser,20403.0,20406.0,0.7423514127731323,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:56,Graylag Goose,2025-10-13 17:17:56,0.7423514127731323,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7834702825546265,,0
Graylag Goose,Anser anser,20406.0,20409.0,0.8660585284233093,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:17:59,Graylag Goose,2025-10-13 17:17:59,0.8660585284233093,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8082117056846618,,0
Graylag Goose,Anser anser,20412.0,20415.0,0.7183492183685303,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:18:05,Graylag Goose,2025-10-13 17:18:05,0.7183492183685303,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7786698436737061,,0
Graylag Goose,Anser anser,20418.0,20421.0,0.700883686542511,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:18:11,Graylag Goose,2025-10-13 17:18:11,0.700883686542511,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7751767373085021,,0
Graylag Goose,Anser anser,20487.0,20490.0,0.7655361890792847,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:19:20,Graylag Goose,2025-10-13 17:19:20,0.7655361890792847,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7881072378158569,,0
Graylag Goose,Anser anser,20517.0,20520.0,0.7354215979576111,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:19:50,Graylag Goose,2025-10-13 17:19:50,0.7354215979576111,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7820843195915221,,0
Graylag Goose,Anser anser,20520.0,20523.0,0.8015726208686829,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:19:53,Graylag Goose,2025-10-13 17:19:53,0.8015726208686829,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7953145241737366,,0
Graylag Goose,Anser anser,20523.0,20526.0,0.7106696367263794,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:19:56,Graylag Goose,2025-10-13 17:19:56,0.7106696367263794,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7771339273452759,,0
Graylag Goose,Anser anser,20532.0,20535.0,0.7137731313705444,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:20:05,Graylag Goose,2025-10-13 17:20:05,0.7137731313705444,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7777546262741089,,0
Graylag Goose,Anser anser,20580.0,20583.0,0.7217354774475098,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:20:53,Graylag Goose,2025-10-13 17:20:53,0.7217354774475098,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7793470954895019,,0
Graylag Goose,Anser anser,20631.0,20634.0,0.7827513813972473,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:21:44,Graylag Goose,2025-10-13 17:21:44,0.7827513813972473,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7915502762794495,,0
Graylag Goose,Anser anser,20766.0,20769.0,0.7629827857017517,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:23:59,Graylag Goose,2025-10-13 17:23:59,0.7629827857017517,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7875965571403504,,0
Graylag Goose,Anser anser,20814.0,20817.0,0.8611646890640259,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:24:47,Graylag Goose,2025-10-13 17:24:47,0.8611646890640259,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8072329378128051,,0
Graylag Goose,Anser anser,20817.0,20820.0,0.908499240875244,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:24:50,Graylag Goose,2025-10-13 17:24:50,0.908499240875244,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8166998481750488,,0
Graylag Goose,Anser anser,20820.0,20823.0,0.7589213848114014,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:24:53,Graylag Goose,2025-10-13 17:24:53,0.7589213848114014,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7867842769622803,,0
Graylag Goose,Anser anser,20823.0,20826.0,0.9118590354919434,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:24:56,Graylag Goose,2025-10-13 17:24:56,0.9118590354919434,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8173718070983886,,0
Graylag Goose,Anser anser,20829.0,20832.0,0.74789959192276,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:25:02,Graylag Goose,2025-10-13 17:25:02,0.74789959192276,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.784579918384552,,0
Graylag Goose,Anser anser,20853.0,20856.0,0.8664351105690002,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 17:25:26,Graylag Goose,2025-10-13 17:25:26,0.8664351105690002,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8082870221138001,,0
Graylag Goose,Anser anser,23553.0,23556.0,0.7071229219436646,Anser anser_Graylag Goose,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 18:10:26,Graylag Goose,2025-10-13 18:10:26,0.7071229219436646,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.776424584388733,,0
Great Snipe,Gallinago media,28503.0,28506.0,0.7070468664169312,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 19:32:56,Great Snipe,2025-10-13 19:32:56,0.7070468664169312,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7764093732833862,,0
Great Snipe,Gallinago media,29664.0,29667.0,0.7440953850746155,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 19:52:17,Great Snipe,2025-10-13 19:52:17,0.7440953850746155,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7838190770149231,,0
Great Snipe,Gallinago media,30099.0,30102.0,0.8326637744903564,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 19:59:32,Great Snipe,2025-10-13 19:59:32,0.8326637744903564,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8015327548980713,,0
Great Snipe,Gallinago media,30312.0,30315.0,0.7779625058174133,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:03:05,Great Snipe,2025-10-13 20:03:05,0.7779625058174133,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7905925011634827,,0
Great Snipe,Gallinago media,30354.0,30357.0,0.8522189259529114,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:03:47,Great Snipe,2025-10-13 20:03:47,0.8522189259529114,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8054437851905822,,0
Great Snipe,Gallinago media,31209.0,31212.0,0.7016860842704773,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:18:02,Great Snipe,2025-10-13 20:18:02,0.7016860842704773,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7753372168540955,,0
Great Snipe,Gallinago media,31452.0,31455.0,0.7157394886016846,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:22:05,Great Snipe,2025-10-13 20:22:05,0.7157394886016846,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7781478977203369,,0
Great Snipe,Gallinago media,31848.0,31851.0,0.95735764503479,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:28:41,Great Snipe,2025-10-13 20:28:41,0.95735764503479,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.826471529006958,,0
Great Snipe,Gallinago media,32103.0,32106.0,0.8355157375335693,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 20:32:56,Great Snipe,2025-10-13 20:32:56,0.8355157375335693,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8021031475067139,,0
Great Snipe,Gallinago media,35322.0,35325.0,0.8570150136947632,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 21:26:35,Great Snipe,2025-10-13 21:26:35,0.8570150136947632,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8064030027389526,,0
Great Snipe,Gallinago media,36621.0,36624.0,0.7115814685821533,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 21:48:14,Great Snipe,2025-10-13 21:48:14,0.7115814685821533,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7773162937164306,,0
Great Snipe,Gallinago media,38037.0,38040.0,0.7256645560264587,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 22:11:50,Great Snipe,2025-10-13 22:11:50,0.7256645560264587,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7801329112052917,,0
Great Snipe,Gallinago media,38352.0,38355.0,0.702777087688446,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 22:17:05,Great Snipe,2025-10-13 22:17:05,0.702777087688446,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7755554175376892,,0
Great Snipe,Gallinago media,38388.0,38391.0,0.8906815648078918,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 22:17:41,Great Snipe,2025-10-13 22:17:41,0.8906815648078918,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8131363129615784,,0
Great Snipe,Gallinago media,38496.0,38499.0,0.8905699849128723,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 22:19:29,Great Snipe,2025-10-13 22:19:29,0.8905699849128723,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.8131139969825745,,0
Great Snipe,Gallinago media,38811.0,38814.0,0.8099655508995056,Gallinago media_Great Snipe,1,245AAA0563ED3DA7_20251013_113753.WAV,245AAA0563ED3DA7_20251013_113753,2025-10-13,11:37:53,2025-10-13 22:24:44,Great Snipe,2025-10-13 22:24:44,0.8099655508995056,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Gallinago media has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7969931101799012,,0
Graylag Goose,Anser anser,5100.0,5103.0,0.799176037311554,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:25:00,Graylag Goose,2025-10-14 01:25:00,0.799176037311554,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7948352074623108,,0
Graylag Goose,Anser anser,5298.0,5301.0,0.7042813897132874,Anser anser_Graylag Goose,2,245AAA0563ED3DA7_20251014_000000.WAV,245AAA0563ED3DA7_20251014_000000,2025-10-14,00:00:00,2025-10-14 01:28:18,Graylag Goose,2025-10-14 01:28:18,0.7042813897132874,ACCEPT,True,True,True,,,['eBird validation skipped (no API key); GBIF: Anser anser has no recorded occurrences in 50.0km radius for month 10 (last 10 years)'],0.7758562779426574,,0
